Artist Name,NSFW Level,Top NSFW Tag 1,Top NSFW Tag 2,Top NSFW Tag 3,Image URL,futanari,tentacle penetration,feminization,chastity,mind control,machine sex,bimbofication,bondage,pegging,sissification,hypnosis,anal,inflation,oversized toy,oral sex,dominant female,machine,artist_count
80isiiii,Extreme,tentacle penetration,pegging,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/80isiiii.jpg,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,
82jhin,Extreme,sissification,feminization,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/82jhin.jpg,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,
92m,Extreme,bimbofication,pegging,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/92m.jpg,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
a jak,Hentai,bondage,anal,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/a%20jak.jpg,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
a9b (louis814),Hentai,chastity,futanari,machine sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/a9b%20%28louis814%29.jpg,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,
aamond,Hentai,hypnosis,tentacle penetration,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aamond.jpg,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,
aayh,Hentai,chastity,futanari,mind control,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aayh.jpg,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
abaratani kurou,Extreme,oversized toy,chastity,mind control,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/abaratani%20kurou.jpg,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,
abe inori,Extreme,chastity,bimbofication,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/abe%20inori.jpg,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,
abubu,Hentai,chastity,bondage,tentacle penetration,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/abubu.jpg,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
aburaeoyaji,Extreme,chastity,anal,inflation,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aburaeoyaji.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,
abutomato,Extreme,inflation,chastity,feminization,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/abutomato.jpg,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
acryl,Ecchi,chastity,futanari,oversized toy,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/acryl.jpg,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,
act (xadachit),Ecchi,tentacle penetration,inflation,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/act%20%28xadachit%29.jpg,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,
adachi yousuke,Hentai,chastity,tentacle penetration,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/adachi%20yousuke.jpg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
aelion draws,Extreme,pegging,chastity,bondage,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aelion%20draws.jpg,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
aer (tengqiu),Hentai,bimbofication,chastity,feminization,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aer%20%28tengqiu%29.jpg,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
afnroll,Hentai,sissification,chastity,feminization,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/afnroll.jpg,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
afukuro,Hentai,mind control,hypnosis,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/afukuro.jpg,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,
agekichi (heart shape),Extreme,anal,chastity,bondage,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/agekichi%20%28heart%20shape%29.jpg,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
agenasu,Extreme,chastity,oral sex,feminization,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/agenasu.jpg,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,
agoto,Extreme,sissification,oversized toy,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/agoto.jpg,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,
agovitch,Extreme,chastity,machine sex,dominant female,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/agovitch.jpg,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,
aida yuu,Hentai,sissification,chastity,bimbofication,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aida%20yuu.jpg,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,
aimpoleume,Hentai,oversized toy,hypnosis,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aimpoleume.jpg,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,
ainy,Hentai,tentacle penetration,chastity,inflation,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ainy.jpg,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
aioi u,Extreme,mind control,dominant female,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aioi%20u.jpg,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
airandou,Hentai,tentacle penetration,chastity,hypnosis,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/airandou.jpg,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,
aiwo o lite,Extreme,bondage,chastity,bimbofication,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aiwo%20o%20lite.jpg,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
aizawa sachi,Hentai,chastity,sissification,mind control,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aizawa%20sachi.jpg,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,
aji (sakanaaj1),Hentai,chastity,hypnosis,oversized toy,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/aji%20%28sakanaaj1%29.jpg,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,
ajino (sakanahen),Hentai,feminization,mind control,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ajino%20%28sakanahen%29.jpg,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,
ajishio,Extreme,bimbofication,chastity,anal,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ajishio.jpg,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
akagi rio,Ecchi,futanari,chastity,oversized toy,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akagi%20rio.jpg,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,
akai (riaakai),Extreme,hypnosis,chastity,machine sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akai%20%28riaakai%29.jpg,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,
akaiha (akaihasugk),Extreme,chastity,oral sex,pegging,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akaiha%20%28akaihasugk%29.jpg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,
akakura,Hentai,mind control,inflation,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akakura.jpg,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,
akasaka (qv92612),Hentai,inflation,bondage,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akasaka%20%28qv92612%29.jpg,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,
akatsuki hijiri,Ecchi,chastity,tentacle penetration,mind control,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akatsuki%20hijiri.jpg,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,
akehi yuki,Hentai,chastity,futanari,pegging,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akehi%20yuki.jpg,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
akihiyo,Extreme,chastity,hypnosis,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akihiyo.jpg,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
akino subaru,Hentai,chastity,hypnosis,mind control,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akino%20subaru.jpg,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,
akino takehiko,Ecchi,futanari,bondage,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akino%20takehiko.jpg,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
akira (been0328),Ecchi,bimbofication,sissification,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akira%20%28been0328%29.jpg,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
akisome hatsuka,Extreme,dominant female,chastity,feminization,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akisome%20hatsuka.jpg,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,
akitaka mika,Extreme,chastity,bondage,dominant female,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akitaka%20mika.jpg,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,
akito (d30n26),Extreme,mind control,chastity,hypnosis,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akito%20%28d30n26%29.jpg,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
akiyama enma,Extreme,machine sex,chastity,tentacle penetration,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akiyama%20enma.jpg,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,
akizero1510,Hentai,chastity,futanari,machine sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akizero1510.jpg,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,
akizora momiji,Hentai,bondage,pegging,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akizora%20momiji.jpg,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
akizuki ritchan,Hentai,chastity,bondage,dominant female,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akizuki%20ritchan.jpg,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,
akizuki shigure,Hentai,mind control,chastity,sissification,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akizuki%20shigure.jpg,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
akkijin,Hentai,anal,inflation,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akkijin.jpg,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
akni,Ecchi,machine sex,chastity,oral sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akni.jpg,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,
akusema,Hentai,chastity,tentacle penetration,hypnosis,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akusema.jpg,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,
akutsu (demodori),Extreme,chastity,machine sex,inflation,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akutsu%20%28demodori%29.jpg,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,
alcxome,Hentai,chastity,bimbofication,mind control,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alcxome.jpg,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
alexmaster,Hentai,chastity,bimbofication,machine sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alexmaster.jpg,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,
alfred (artist),Extreme,chastity,oversized toy,sissification,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alfred%20%28artist%29.jpg,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,
alice vu,Extreme,dominant female,chastity,sissification,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alice%20vu.jpg,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
alios arvin,Ecchi,chastity,bondage,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alios%20arvin.jpg,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,
alison (alison airlines),Hentai,chastity,machine sex,bondage,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alison%20%28alison%20airlines%29.jpg,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
alkemanubis,Hentai,oversized toy,anal,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alkemanubis.jpg,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
allenes,Hentai,tentacle penetration,chastity,bondage,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/allenes.jpg,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
almic,Hentai,chastity,bimbofication,dominant female,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/almic.jpg,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,
alto seneka,Hentai,oversized toy,chastity,pegging,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alto%20seneka.jpg,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
amagaeru (hylathewet),Hentai,bondage,mind control,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amagaeru%20%28hylathewet%29.jpg,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
amakusa setoka,Extreme,chastity,sissification,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amakusa%20setoka.jpg,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,
amamiya (abaros),Hentai,oversized toy,inflation,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amamiya%20%28abaros%29.jpg,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
amane sou,Hentai,anal,feminization,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amane%20sou.jpg,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
amano don,Extreme,machine sex,hypnosis,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amano%20don.jpg,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
amano kozue,Hentai,machine sex,chastity,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amano%20kozue.jpg,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
amasa mitsunaru,Hentai,chastity,feminization,oversized toy,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amasa%20mitsunaru.jpg,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,
amashiro natsuki,Hentai,chastity,pegging,sissification,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amashiro%20natsuki.jpg,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
amatari sukuzakki,Hentai,chastity,sissification,feminization,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amatari%20sukuzakki.jpg,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
ama-tou,Hentai,oversized toy,anal,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ama-tou.jpg,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,
amazu (kurozu),Extreme,chastity,hypnosis,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amazu%20%28kurozu%29.jpg,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,
ame yamori,Extreme,chastity,mind control,machine sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ame%20yamori.jpg,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,
ame.,Ecchi,tentacle penetration,chastity,oversized toy,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ame..jpg,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,
ameto yuki,Hentai,oral sex,chastity,pegging,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ameto%20yuki.jpg,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
amezawa koma,Hentai,chastity,hypnosis,dominant female,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amezawa%20koma.jpg,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,
mark_gavatino; clearite; kumada_kumakichi; tono_munekage; kodachi_(kuroyuri_shoukougun); nyuunzi; kanabun; mokoiscat; minkye; mooui; lemontyoisy_r18; cslucaris; soumu; phara; otto_cubze; legendsnjk; ebifly; shirocha_rw; ban!_(bansankan); kakure_oni; naufaldreamer; ginklaga; furukawa_itsuse; dankestofdans; watanuki_ron; shinjiro; ameyoii; shukurin; kurase37; jkisaradu; fri5kmad; tsukimoto_kizuki; noya_makoto; oosawara_sadao; umekko; kunabishi; okada_pikoguramu; itakami; urin; naz_(garyuuya); 3gs; vahn_yourdoom; gin_(shioyude); kanon_(148bpm); donkles; thirty_8ght; mikoyan; suna_(s73d); paranoid.droid; futa_yami; kyomu_(7641); xsilentho; succuboos; pepero_(prprlo); hotsauce; butteryshake; ming_(5unri5e666); kiritomo_koroha; mirin_chikuwa; xandier59; dovepopon; rakurakutei_ramen; jiji_(aardvark); koume_keito; hoshiinasake; hiroyuki_koto; arakure; ishinoyari; takasuke_0120; hagure_kedama; fi-san; toruneko; pink_ocean; enu_naitsu; suzurame; royalwatts; lilaczazhi; m-da_s-tarou; owler; mare_ten; ayuayu_(shouyu_no_sato); theropedude; usuki_(graygreed); hamu_767; almondman; mizaru_(mizarusketch); uingssi; kani_club; glacier_clear; redmoa; rimukoro; fellatrix; liz_(piyoko_piyop); indo_curry; jack_rockhardt; sukedai; altenasoul; guhanshounen; mastersprouts; michiking; zombiemiso; sos_adult; keclpshvli; loffo; f.w.zholic; kh66gs; lycra; fukou; moonjunk; non_non_moral; eto_(ikumika); aoi_tiduru; geist43195783; homura_hinase; ten-goku; sanuki_(kyoudashya); ishimari; kounosu_satori; helloet11; jcm2; wakamatsu372; otochichi; chacharan; ooyun; orgoglioso_banane; wararu_(user_uecx7457); bibijinn; ekz_(robotekz); jajao; study_(animerensyu); nyantcha; recklessdraw; memeh; nicchi; ehrrr; murai_shinobu; irony-san; umashio; raimaru; konery_(reasonyou); lsc5; sahara_(hakuro_ks); sekai_saisoku_no_panda; makin_tama; wan'yan_aguda; kanpancake; nishiogi; kaika; luelue_zi; nyl; riffraffhellyea; tokomaya_keita; ame_after_dark_(voice_actor); oryo_(oryo04); raenoreto; dirty_ero; in_(ain); mm_(mm_chair); dross; baerun; mizin_kosutin; gins; denkitori; pija_(pianiishimo); unomiki; jornyhail; calamari_cakes; diamondjoker; kakuzatou_(satousatotototo); kurokoshou_(emuburemu123); supernova_(ssuupernova); wokada; allurmilk; yamu_(reverse_noise); shuru_y; mikunatsu; gomikuzu; nudiedoodles; merunyaa; belka_dog; yamamoto_kichiko; hitotose_rin; porcoro; nori_gorou; tajima_ryuushi; kakao_(chocolate_land); aru_(arurun1231); nyakonro_(nekonro); bass_(bassenji0); ryuunagi_hyouga; cottontail_(voice_actor); skullworms; ajifurai; uni8; motsuaki; mechanized_hamtaros; ponkotta; jujunaught; sleepypudding; kinpulvip; yeougui; umezawa_itte; bluebreed; momo_no_sukebe; yoshimoto_(carpsukidayo); eka_kinoko; kanopan; amakara_surume; red_panda_waifu; pixie_willow_(voice_actor); lewdstuff; flat_(joppin_karu!); rururaroru; the_pink_pirate; tiramisuu44; kanikama; sunaba_suzume; necro_(nekurodayo); marugoshi_(54burger); meat7955,,,,,,,,,,,,,,,,,,,,,,,220.0
